Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S2YS,2018.10,8501.126054,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2018.11,7886.745533,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2018.12,8829.409628,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.01,7915.311367,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.02,7626.042637,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.03,7887.987975,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.04,7962.382012,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.05,8952.705661,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.06,7699.356428,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.07,9105.328554,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.08,8142.887338,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.09,8029.878708,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.10,9227.685807,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.11,8284.535807,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2019.12,9590.505528,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.01,8193.244198,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.02,8081.049577,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.03,8748.996678,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.04,8494.686791,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.05,7860.003149,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.06,8345.447908,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.07,9107.542799,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.08,8194.047692,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.09,9274.019855,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.10,8374.3,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.11,8404.398723,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YS,2020.12,10276.17286,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Seasonally adjusted,,
MEIM.S2YT,1999.04,2593.376164,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,1999.05,2632.604486,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,1999.06,2654.214112,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,1999.07,2681.549903,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,1999.08,2707.628138,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,1999.09,2733.485398,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,1999.10,2754.127333,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,1999.11,2771.769803,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,1999.12,2784.936873,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.01,2790.657511,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.02,2791.32345,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.03,2791.593626,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.04,2793.406563,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.05,2798.970322,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.06,2807.505189,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.07,2819.737321,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.08,2836.417915,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.09,2855.34977,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.10,2875.57422,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.11,2895.426585,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2000.12,2912.817198,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.01,2926.089286,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.02,2938.894674,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.03,2952.493035,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.04,2967.897189,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.05,2986.54255,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.06,3005.93222,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.07,3026.515473,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.08,3046.310443,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.09,3063.63081,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.10,3079.319826,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.11,3090.910806,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2001.12,3098.977035,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.01,3104.41167,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.02,3111.600207,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.03,3123.196106,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.04,3139.791611,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.05,3161.64102,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.06,3186.865045,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.07,3214.965063,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.08,3241.613147,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.09,3263.953222,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.10,3281.431519,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.11,3291.52993,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2002.12,3296.066386,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.01,3295.28231,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.02,3295.847556,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.03,3302.439253,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.04,3315.417719,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.05,3335.821727,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.06,3363.823031,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.07,3398.552776,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.08,3437.135772,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.09,3477.070942,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.10,3514.771656,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.11,3547.720834,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2003.12,3575.612766,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.01,3595.419346,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.02,3612.52698,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.03,3630.137143,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.04,3647.400066,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.05,3665.940516,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.06,3687.088128,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.07,3710.738064,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.08,3737.216605,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.09,3765.481629,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.10,3794.822598,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.11,3825.266853,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
MEIM.S2YT,2004.12,3856.19857,,P,Value,6,Employment indicators - MEI,High level industry by variable,Total earnings,Service industries,Trend,,
